lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,Obj_Func
0.0084461532534945,3464069025.1495385,18.07395085699756,0.3788926068978515,23892.424105888236,1e-05,34.95406074852158,897220952.5270286,1.1380551682195364e-05,227729.8450403649,0.7991794171652236
