lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,Obj_Func
6.827909599966399,6604875027.056804,0.35941117669867384,0.6246105817428923,152.8935185185185,0.001,8.407846512674983,149023199.15396458,2.0094448756789334e-06,378598.8975946111,1.792665839888841
0.007203430719543939,5563730703.614434,4.829725904563567,0.42594097960228505,3052.936430700559,0.008544991549849622,31.538424828823867,645738604.3538388,4.563980068096682e-06,186196.9975118074,1.3113798140964554
5.696694245560029,6604999065.024776,0.01,0.8086660598436236,152.8935185185185,0.001,32.86529848147455,600117324.0851434,0.0001459918974926325,277024.7828856934,2.025318534415458
0.0001,926419627.2411051,27.3518927603176,0.8535723323055512,175836.45217938433,0.001,40.637061749038025,770175145.3526125,1.0568141154786033e-06,129458.24529799494,1.6175399340518701
5.973131293687619,5262219805.218129,0.01,0.9363822535784757,152.8935185185185,0.001,24.302511191943015,1060650177.6585162,0.0001345745637658615,434059.7887846154,2.0223258016505827
0.0001,2516146079.1185856,36.36855660233945,0.6987497844754696,152.8935185185185,11.083804143390612,35.683127064327,341127743.7388256,1.0910543022597618e-06,191667.05137510708,0.6871917115752666
0.0001,1499887123.2403755,48.72987403371504,0.4478284790398297,107148.57215079185,0.001,5.501095549825524,404659685.89645886,9.583560143968264e-07,425930.719265113,0.6692334696527135
9.9521575640923,13210000.0,0.01,0.7742300862300479,152.8935185185185,0.001,50.0,1130108408.1214178,1.1574074074074074e-08,458680.55555555556,1.013089355591596
0.0001,6598090967.088249,50.0,0.4835123811228089,254251.0854443304,0.001,21.74848778636219,1321000000.0,4.2896642766281395e-06,260007.27461718494,0.7949941062911011
0.0001,2286269786.3966093,47.29524679707468,0.45281784589749874,1453.887776059842,0.5721709343492496,30.821056537539814,887433238.6895163,1.2644156753733708e-06,132512.10534571286,0.671796527134987
