lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,Obj_Func
0.0001,1491390582.7948012,35.7566088613199,0.5786151796975906,1288541.6666666667,0.001,49.93807270330467,965563749.0570172,4.215735081330238e-06,266876.5586140647,4.894476328205044
