lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,Obj_Func
0.0072034307195439,5563730703.614434,4.829725904563567,0.425940979602285,3052.936430700559,0.0085449915498496,31.538424828823867,645738604.3538388,4.563980068096682e-06,186196.9975118074,1.3113798140964554
