lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,Obj_Func
0.0227606374748018,2931829320.567059,6.138228072863872,0.8605344080459354,408.0339157657002,0.0172538796785053,8.760315033779012,325701142.11512333,5.861210519209728e-06,109402.7489137264,2.482759456361014
