lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,Obj_Func
0.1356428489987365,8143605222.005633,5.493818677943871,0.3295204154858699,0.252662037037037,0.7060341791850491,28.569206226246585,1233635010.9777296,1.1049849057851604e-05,236390.87420392828,5.497254046972578
