lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,mu,sigma,alpah_correl,Obj_Func
0.6069473305406079,360124240.6435594,0.01,0.8996978066526491,33856.388008760645,1.4926924027170794,21.91916429586947,932531016.3722818,1.1574074074074074e-09,266817.4459954373,0.7369878646906206,1.193337811327714,0.8999974879148777,0.8064971552293908
7.963163048394592,6068402137.673602,30.585128107631714,0.7157918227824345,0.15046296296296297,1.0308730558260024,3.2020483917362044,754162235.7183043,1.240383631568129e-06,163247.28882612605,1.124395944178227,1.3909072235749713,0.7472249093876854,0.3347227863439114
6.967895037934632,124753027.79350273,0.01,0.16743105770493324,19991.42979294568,0.9524764608349016,14.938298466632702,79297163.04035236,1.1574074074074074e-09,276270.758077063,0.3032980332176335,1.2954201052798995,0.80218052953321,0.7993696352674406
0.0002962383086488164,860054439.0640824,59.08605522402009,0.2684865190194663,3905.9985396192337,1.2761850145463656,24.812478003368977,2834671.823400709,6.917249696490704e-07,56277.209591451625,0.8304874871591643,1.476503093234933,0.5791732720332223,0.36129708478107847
9.339541784533802,6265984903.625036,55.08961537137634,0.42963982872416673,9076.008471221923,1e-05,17.423873445130216,507706534.15316343,9.070760312870082e-07,17257.835782302664,0.30710590487658845,1.4493727191415537,0.455013241943428,0.3762322489242695
6.721035543272384,1869578623.98407,149.02344193360312,0.6620561039692109,14426.411859145639,0.46137118051860204,20.223230611141783,1000205877.5663315,1.5675151344107828e-08,298074.3622189341,0.6880185237061782,1.1871579409853388,0.5707017545430785,0.8105631590412277
