lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,Obj_Func
0.001,2391910110.3270698,9.898864937468147,0.20541037447279184,5774.89766908797,0.007872229363168011,10.346065868154943,194168771.2268608,5.439706669904462e-05,6056.055435960483,2.667714533203344
0.001,5924058359.884105,10.0,0.1,3685.287105358463,0.21573739867898084,13.144170252462676,18965152.950482238,1.7599341057789424e-05,18.681948202976937,2.686725464593531
0.0045180992587118855,3493648700.7560873,10.0,0.2655375593141811,1835.2967206468725,0.0941764438594099,11.416497093068303,411460404.1376021,1.3081824116545023e-05,63673.91868412171,2.562584003818103
0.022760637474801847,2931829320.567059,6.138228072863872,0.8605344080459354,408.0339157657002,0.01725387967850539,8.760315033779012,325701142.11512333,5.8612105192097275e-06,109402.7489137264,2.482759456361014
0.001,2138139991.897817,10.0,0.5715200165975092,32787.69895927947,0.0001,11.080479047187657,66666825.266011395,5.4000353932661246e-05,12997.933762268713,2.6913543443149206
0.001,2138734830.555487,10.0,0.23128260595139422,2606.3210066315437,0.017038680327359296,2.6503326658747626,587450553.1963334,5.432662097311034e-05,38769.59587613807,0.8665779641945537
0.014989221432701465,1671403010.1154003,8.50811487237663,0.3940937280374341,0.3667824074074074,0.002788124203452704,18.703181660188516,230042794.87344962,5.897222779040772e-06,97286.78476594813,0.7259280012194739
0.004441449667164216,3825644757.607507,9.815036764319325,0.48156197239171633,745.3043587419361,0.2104501346613606,13.9172118288168,88497965.54077792,1.4522447390256697e-05,128686.85959599701,0.8084308698279752
0.001,5660826986.287164,10.0,0.7698124095083108,12188.24360499685,0.06444168158346969,12.570622380608931,605141951.9794245,1.7640809406868854e-05,77095.20187173107,0.8759440647095603
0.001,2371063925.723609,9.999594593644057,0.1431050786412585,1027.4021642991142,0.0395378804010922,12.66876304658696,507907755.12154543,5.786608666678777e-05,105578.21365483089,0.8608802054778295
