lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,sigma,alpah_correl,Obj_Func
1e-08,2953323284.9678636,4.301324723618328,0.37168085553757774,30485.30750593461,0.16924480863972632,40.49292845421502,44542999.308584705,7.705555830959071e-07,383624608.70903254,9.560769721673735,0.4306941515888232,0.8883529648682923
