lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,sigma,alpah_correl,Obj_Func
0.9480013517674436,10586184014.90998,94.5448375954974,0.19857291950282238,0.0036678240740740738,1.498421205272504,23.365175871785837,3045027677.9690366,1.1574074074074074e-09,9985028.121149663,4.557566401015804,0.1,3.9650799421832286
1e-05,8332890380.724294,3.339481138564817,0.809321214550355,11424.095389247854,0.4844187166588314,47.38904264607323,2899504322.2166157,4.2139851485701876e-06,2555750.3317468427,4.752258675678975,0.21820535976521718,1.1829333744910961
5.319901210598254,3827748390.569223,0.0074873531644153194,0.9470500175701948,97259.70324762246,1e-05,20.179703946937575,896548834.1897634,7.752647539875824e-05,8513659.32505849,8.931941841194716,0.6532174212197664,0.846943003325867
1e-05,8251751812.96114,123.68102903058433,0.33700478494518343,12025.199972004146,0.5258089931119788,11.21800971197554,2965124880.3541293,4.346453917207022e-06,1037582.6434300055,2.8502037284692125,0.4456633869346916,1.3790686425737835
1.8582686838274003,14507280464.645718,0.0001,0.47028154335479555,15828.153031867292,0.0007416708309121122,43.242711088380204,6338000.000000001,2.5333332848535287e-05,10261517.217052128,9.314198671742941,0.6049569497830938,0.9001875507660849
