lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,sigma,alpah_correl,Obj_Func
4.8031358862234335,17456184779.122253,124.1563339784296,0.6244918495866592,0.004295138888888888,0.9533307730865028,32.80799174902037,958034458.6091366,1.1574074074074074e-09,836171338.4795232,6.251625557316233,0.21136710659262747,6.486160750212219
1e-05,10737978789.178892,139.40082970820853,0.5179308939163703,112782.78723609909,1e-05,16.371887029402245,2340194318.5911355,4.816335739915124e-07,742331311.6344587,9.903186126468336,0.4956237269495676,3.191222976733335
1e-05,12058128406.191158,184.64349778687884,0.41547616238918555,96609.13224298996,1e-05,18.523432542504253,2769065902.6042852,5.180904018127683e-07,244308445.984823,6.990319542536463,0.17898443561704366,3.251415953918551
2.954750287708227,8034463062.289391,0.0001,0.13087918221431882,88179.2332589907,2.2017128089984206e-05,33.74092810387446,3485531694.489934,6.907045795481448e-05,1031362246.4908758,5.130456885233069,0.7274292345536981,3.405859820838109
3.6673936464699275,4232832829.7835016,0.0001,0.6053225085908044,81977.48195151979,1e-05,16.653431163451856,1950417344.4122083,0.00010939877066797029,1088778529.7482653,9.540869451192913,0.10610095629716555,3.2881882231342567
