lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,sigma,alpah_correl,Obj_Func
1e-05,3113776758.5009823,188.57460343160363,0.7434321649202172,21141.692071529935,0.49652777096835704,35.802630030551306,1471109605.5454922,1.3142044193088095e-06,3186607.4809272443,8.074143599088934,0.5873076171558151,3.9669736341473483
9.386258100854711,7029161790.6902075,102.07276662412178,0.6209591791396666,20882.714602352524,0.32361192066421185,10.12102022941021,790297963.4240458,2.7391297828375066e-05,3712011.0496322312,0.5759318740111755,0.5774072055612987,2.7352585743719198
1e-05,5179635717.27579,8.735474821154495,0.39543998512633327,9220.743282030122,1.1672826982161562,42.532775508594526,1138419149.9363625,1.6289787372508978e-06,3409094.9798218566,5.399152746440527,0.10207157822623614,1.394405848613108
1e-05,6485019546.027828,1.1767430352975672,0.5722622726794591,13770.462616827843,0.9365770880884459,11.671097468566405,1484643866.1907523,1.692695154748538e-06,3444788.8164132102,5.604830742460948,0.202575039133173,1.4374252883173884
5.626404585325818,3801188773.563005,7.625225524213651,0.95,0.0017314814814814814,1.0972420783115877,26.628284490800333,626099356.5676411,2.3618624193102258e-06,5640117.384036831,2.831179613530271,0.30111309332753516,1.6880007880800982
