lam,Smax,b,alpha,Perc,beta,gamma,S2max,k1,k2,sigma,alpah_correl,Obj_Func
7.958909927281721,20109772049.79835,108.57437061380135,0.4538070075805535,85197.38157020131,1.1777352942620571,25.823022020158025,3427168823.753423,1.1574074074074074e-09,18297776.564820215,2.992797660176194,0.3214223394460289,3.318899600800299
1e-05,31525833726.493713,197.39154007101186,0.9487430233480014,0.0077777777777777776,1.2972609398638149,22.558740845168984,1467181547.1110387,1.2721096564937344e-06,21203652.395908117,5.245918539511182,0.3601619361793121,1.2425090167328292
1e-05,11531616106.43466,113.24782984580256,0.7224031620911979,116172.27606287286,1e-05,43.48006384608885,3897489388.765254,9.965316425956923e-07,15441022.586114852,2.5167019222869857,0.16650860623155964,1.2546116290590297
