Year,Month,Day,Date,Percipitation (m3/s),Obs Streamflow (m3/s),PET (m3/s)
1978.0,3.0,18.0,1978-03-18,0.0,0.001,4.80134335154827
1978.0,3.0,19.0,1978-03-19,0.0,0.001,4.80134335154827
1978.0,3.0,20.0,1978-03-20,0.0,0.001,4.80134335154827
1978.0,3.0,21.0,1978-03-21,0.0,0.001,4.80134335154827
1978.0,3.0,22.0,1978-03-22,0.0,0.001,4.80134335154827
1978.0,3.0,23.0,1978-03-23,0.0,0.001,4.80134335154827
1978.0,3.0,24.0,1978-03-24,0.0,0.001,4.80134335154827
1978.0,3.0,28.0,1978-03-28,3.6261574074074074,0.001,4.80134335154827
1978.0,3.0,29.0,1978-03-29,0.0,0.001,4.80134335154827
1978.0,3.0,30.0,1978-03-30,0.0,0.001,4.80134335154827
1978.0,3.0,31.0,1978-03-31,0.0,0.001,4.80134335154827
1978.0,4.0,1.0,1978-04-01,0.0,0.001,2.972260170006072
1978.0,4.0,2.0,1978-04-02,0.0,0.001,2.972260170006072
1978.0,4.0,3.0,1978-04-03,0.0,0.001,2.972260170006072
1978.0,4.0,4.0,1978-04-04,0.0,0.001,2.972260170006072
1978.0,4.0,5.0,1978-04-05,0.0,0.001,2.972260170006072
1978.0,4.0,6.0,1978-04-06,0.0,0.001,2.972260170006072
1978.0,4.0,7.0,1978-04-07,0.0,0.001,2.972260170006072
1978.0,4.0,8.0,1978-04-08,0.0,0.001,2.972260170006072
1978.0,4.0,9.0,1978-04-09,15.341435185185185,0.001,2.972260170006072
1978.0,4.0,10.0,1978-04-10,39.329861111111114,0.001,2.972260170006072
1978.0,4.0,11.0,1978-04-11,3.6261574074074074,0.027000000000000003,2.972260170006072
1978.0,4.0,12.0,1978-04-12,0.0,0.009999999999999998,2.972260170006072
1978.0,4.0,13.0,1978-04-13,0.0,0.0029999999999999996,2.972260170006072
1978.0,4.0,14.0,1978-04-14,0.0,0.001,2.972260170006072
1978.0,4.0,15.0,1978-04-15,0.0,0.001,2.972260170006072
1978.0,4.0,16.0,1978-04-16,0.0,0.001,2.972260170006072
1978.0,4.0,17.0,1978-04-17,0.0,0.001,2.972260170006072
1978.0,4.0,18.0,1978-04-18,0.0,0.001,2.972260170006072
1978.0,4.0,19.0,1978-04-19,0.0,0.001,2.972260170006072
1978.0,4.0,20.0,1978-04-20,0.0,0.001,2.972260170006072
1978.0,4.0,21.0,1978-04-21,0.0,0.001,2.972260170006072
1978.0,4.0,22.0,1978-04-22,0.0,0.001,2.972260170006072
1978.0,4.0,23.0,1978-04-23,0.8368055555555556,0.001,2.972260170006072
1978.0,4.0,24.0,1978-04-24,0.0,0.001,2.972260170006072
1978.0,4.0,25.0,1978-04-25,16.17824074074074,0.001,2.972260170006072
1978.0,4.0,26.0,1978-04-26,1.3946759259259258,0.001,2.972260170006072
1978.0,4.0,27.0,1978-04-27,0.0,0.001,2.972260170006072
1978.0,4.0,28.0,1978-04-28,0.0,0.001,2.972260170006072
1978.0,4.0,29.0,1978-04-29,0.0,0.001,2.972260170006072
1978.0,4.0,30.0,1978-04-30,0.0,0.001,2.972260170006072
1978.0,5.0,1.0,1978-05-01,0.0,0.001,2.0577185792349724
1978.0,5.0,2.0,1978-05-02,0.0,0.001,2.0577185792349724
1978.0,5.0,3.0,1978-05-03,0.0,0.001,2.0577185792349724
1978.0,5.0,4.0,1978-05-04,0.0,0.001,2.0577185792349724
1978.0,5.0,5.0,1978-05-05,0.0,0.001,2.0577185792349724
1978.0,5.0,6.0,1978-05-06,0.0,0.001,2.0577185792349724
1978.0,5.0,7.0,1978-05-07,0.0,0.001,2.0577185792349724
1978.0,5.0,8.0,1978-05-08,0.0,0.001,2.0577185792349724
1978.0,5.0,9.0,1978-05-09,17.85185185185185,0.001,2.0577185792349724
1978.0,5.0,10.0,1978-05-10,15.62037037037037,0.001,2.0577185792349724
1978.0,5.0,11.0,1978-05-11,4.462962962962963,0.001,2.0577185792349724
1978.0,5.0,12.0,1978-05-12,0.0,0.001,2.0577185792349724
1978.0,5.0,13.0,1978-05-13,0.0,0.001,2.0577185792349724
1978.0,5.0,14.0,1978-05-14,0.0,0.001,2.0577185792349724
1978.0,5.0,15.0,1978-05-15,0.0,0.001,2.0577185792349724
1978.0,5.0,16.0,1978-05-16,0.0,0.001,2.0577185792349724
1978.0,5.0,17.0,1978-05-17,0.0,0.001,2.0577185792349724
1978.0,5.0,18.0,1978-05-18,11.436342592592592,0.001,2.0577185792349724
1978.0,5.0,19.0,1978-05-19,0.0,0.001,2.0577185792349724
1978.0,5.0,20.0,1978-05-20,0.0,0.001,2.0577185792349724
1978.0,5.0,21.0,1978-05-21,1.3946759259259258,0.001,2.0577185792349724
1978.0,5.0,22.0,1978-05-22,0.0,0.001,2.0577185792349724
1978.0,5.0,23.0,1978-05-23,7.252314814814815,0.001,2.0577185792349724
1978.0,5.0,24.0,1978-05-24,1.9525462962962963,0.0029999999999999996,2.0577185792349724
1978.0,5.0,25.0,1978-05-25,0.0,0.0029999999999999996,2.0577185792349724
1978.0,5.0,26.0,1978-05-26,0.0,0.004999999999999999,2.0577185792349724
1978.0,5.0,27.0,1978-05-27,0.0,0.004999999999999999,2.0577185792349724
1978.0,5.0,28.0,1978-05-28,0.0,0.0029999999999999996,2.0577185792349724
1978.0,5.0,29.0,1978-05-29,0.0,0.002,2.0577185792349724
1978.0,5.0,30.0,1978-05-30,18.130787037037038,0.004,2.0577185792349724
1978.0,5.0,31.0,1978-05-31,0.0,0.004999999999999999,2.0577185792349724
1978.0,6.0,1.0,1978-06-01,0.0,0.007,1.3718123861566485
1978.0,6.0,2.0,1978-06-02,0.0,0.005999999999999999,1.3718123861566485
1978.0,6.0,3.0,1978-06-03,0.0,0.004,1.3718123861566485
1978.0,6.0,4.0,1978-06-04,11.436342592592592,0.004999999999999999,1.3718123861566485
1978.0,6.0,5.0,1978-06-05,2.2314814814814814,0.007,1.3718123861566485
1978.0,6.0,6.0,1978-06-06,0.0,0.011,1.3718123861566485
1978.0,6.0,7.0,1978-06-07,0.0,0.009999999999999998,1.3718123861566485
1978.0,6.0,8.0,1978-06-08,10.320601851851851,0.008,1.3718123861566485
1978.0,6.0,9.0,1978-06-09,5.857638888888889,0.011999999999999999,1.3718123861566485
1978.0,6.0,10.0,1978-06-10,2.7893518518518516,0.038,1.3718123861566485
1978.0,6.0,11.0,1978-06-11,3.9050925925925926,0.019999999999999997,1.3718123861566485
1978.0,6.0,12.0,1978-06-12,14.783564814814815,0.015000000000000001,1.3718123861566485
1978.0,6.0,13.0,1978-06-13,7.252314814814815,0.019,1.3718123861566485
1978.0,6.0,14.0,1978-06-14,5.020833333333333,0.05099999999999999,1.3718123861566485
1978.0,6.0,15.0,1978-06-15,0.0,0.034,1.3718123861566485
1978.0,6.0,16.0,1978-06-16,0.0,0.020999999999999998,1.3718123861566485
1978.0,6.0,17.0,1978-06-17,5.857638888888889,0.014,1.3718123861566485
1978.0,6.0,18.0,1978-06-18,0.0,0.019,1.3718123861566485
1978.0,6.0,19.0,1978-06-19,0.0,0.027000000000000003,1.3718123861566485
1978.0,6.0,20.0,1978-06-20,0.0,0.022,1.3718123861566485
1978.0,6.0,21.0,1978-06-21,0.0,0.017,1.3718123861566485
